Inc+A1:F52ident,RMSOccurrenceDate,RMSOccurrenceHour,NIBRSClass,NIBRSDescription,OffenseCount,Beat,Premise,StreetNo,StreetName,StreetType,Suffix,City,ZIPCode,MapLongitude,MapLatitude
180646924,2024-12-30,2,220,"Burglary, Breaking and Entering",1,13D20,"Service, Gas Station",8235,BROADWAY,ST,,HOUSTON,77061.0,-95.277154,29.673904
180646924,2024-12-30,2,290,"Destruction, damage, vandalism",1,13D20,"Service, Gas Station",8235,BROADWAY,ST,,HOUSTON,77061.0,-95.277154,29.673904
180646924,2024-12-30,2,23H,All other larceny,1,13D20,"Service, Gas Station",8235,BROADWAY,ST,,HOUSTON,77061.0,-95.277154,29.673904
180647224,2024-12-30,2,90J,Trespass of real property,1,18F30,"Residence, Home (Includes Apartment)",6425,WESTHEIMER,RD,,HOUSTON,77057.0,-95.497083,29.737646
180647724,2024-12-30,2,13B,Simple assault,1,7C30,"Highway, Road, Street, Alley",3401,TURNER,DR,,HOUSTON,77093.0,-95.335494,29.849493
180648224,2024-12-30,2,13B,Simple assault,1,18F40,"Residence, Home (Includes Apartment)",7990,LOCKE,LN,,HOUSTON,77063.0,-95.507611,29.738757
180650424,2024-12-30,2,13A,Aggravated Assault,1,24C50,"Drug Store, Doctors Office, Hospital",22999,US 59,FWY,N,HOUSTON,77339.0,-95.252986,30.049089
180721224,2024-12-30,2,290,"Destruction, damage, vandalism",1,10H50,"Residence, Home (Includes Apartment)",3608,HADLEY,ST,,HOUSTON,77004.0,-95.346539,29.733918
180749324,2024-12-30,2,23H,All other larceny,1,1A10,"Hotel, Motel, ETC",1777,WALKER,ST,,HOUSTON,77010.0,-95.357906,29.753948
180835524,2024-12-30,2,240,Motor vehicle theft,1,18F30,"Residence, Home (Includes Apartment)",2101,FOUNTAIN VIEW,DR,,HOUSTON,77057.0,-95.485462,29.745922
180871024,2024-12-30,2,240,Motor vehicle theft,1,5F20,"Parking Lot, Garage",3401,BLALOCK,RD,,HOUSTON,77080.0,-95.52265,29.824051
181336524,2024-12-30,2,23G,Theft of motor vehicle parts or accessory,1,2A40,"Parking Lot, Garage",2305,SUMMER,ST,,HOUSTON,77007.0,-95.381598,29.772903
180650924,2024-12-30,3,90J,Trespass of real property,1,7C20,"Highway, Road, Street, Alley",5611,MINDEN,,,HOUSTON,77026.0,-95.312819,29.807536
180650924,2024-12-30,3,90Z,All other offenses,1,7C20,"Highway, Road, Street, Alley",5611,MINDEN,,,HOUSTON,77026.0,-95.312819,29.807536
180651124,2024-12-30,3,13A,Aggravated Assault,1,14D30,"Residence, Home (Includes Apartment)",6030,KENILWOOD,DR,,HOUSTON,77033.0,-95.327604,29.669901
180651124,2024-12-30,3,290,"Destruction, damage, vandalism",1,14D30,"Residence, Home (Includes Apartment)",6030,KENILWOOD,DR,,HOUSTON,77033.0,-95.327604,29.669901
180652324,2024-12-30,3,35A,"Drug, narcotic violations",1,20G60,"Highway, Road, Street, Alley",14600,MEMORIAL,DR,,HOUSTON,77079.0,-95.606278,29.770096
180652624,2024-12-30,3,90D,Driving under the influence,1,10H30,"Highway, Road, Street, Alley",598,US 59,FWY,N,HOUSTON,77010.0,-95.35395,29.75498
180653024,2024-12-30,3,13B,Simple assault,1,17E40,"Parking Lot, Garage",6300,BELLFORT,AVE,W,HOUSTON,77035.0,-95.501001,29.656654
180653624,2024-12-30,3,220,"Burglary, Breaking and Entering",1,2A60,Restaurant,3333,11TH,ST,W,HOUSTON,77008.0,-95.435815,29.78922
180653724,2024-12-30,3,13B,Simple assault,1,12D10,"Residence, Home (Includes Apartment)",1434,SHAWNEE,ST,,HOUSTON,77034.0,-95.244928,29.646156
180653724,2024-12-30,3,290,"Destruction, damage, vandalism",1,12D10,"Residence, Home (Includes Apartment)",1434,SHAWNEE,ST,,HOUSTON,77034.0,-95.244928,29.646156
180655024,2024-12-30,3,35A,"Drug, narcotic violations",1,6B30,"Highway, Road, Street, Alley",6800,ANTOINE,DR,,HOUSTON,77091.0,-95.473377,29.861991
180656624,2024-12-30,3,13C,Intimidation,1,2A10,"Residence, Home (Includes Apartment)",1246,LORRAINE,ST,,HOUSTON,77009.0,-95.354984,29.778336
180656724,2024-12-30,3,220,"Burglary, Breaking and Entering",1,22B20,"Commercial, Office Building",357,GREENS,RD,,HOUSTON,77060.0,-95.409384,29.950371
180656924,2024-12-30,3,290,"Destruction, damage, vandalism",1,2A50,Restaurant,5519,ALLEN,ST,,HOUSTON,77007.0,-95.418446,29.774883
180659624,2024-12-30,3,120,Robbery,1,3B50,"Parking Lot, Garage",8520,MADIE,DR,,HOUSTON,77022.0,-95.377575,29.837549
180669224,2024-12-30,3,220,"Burglary, Breaking and Entering",1,6B20,Speciality Store,202,OBION,RD,W,HOUSTON,77076.0,-95.400863,29.85595
180670724,2024-12-30,3,220,"Burglary, Breaking and Entering",1,11H50,"Department, Discount Store",8703,GULF,FWY,,HOUSTON,77017.0,-95.259135,29.66501
180768424,2024-12-30,3,120,Robbery,1,22B30,Convenience Store,183,ALDINE BENDER,RD,,HOUSTON,77060.0,-95.402585,29.931771
180792224,2024-12-30,3,90Z,All other offenses,1,9C40,"Residence, Home (Includes Apartment)",12651,CELIA,DR,,HOUSTON,77015.0,-95.209754,29.763499
180838824,2024-12-30,3,290,"Destruction, damage, vandalism",1,18F30,"Bar, Nightclub",6132,RICHMOND,AVE,,HOUSTON,77057.0,-95.488437,29.731784
180838824,2024-12-30,3,23H,All other larceny,1,18F30,"Bar, Nightclub",6132,RICHMOND,AVE,,HOUSTON,77057.0,-95.488437,29.731784
180838824,2024-12-30,3,13B,Simple assault,3,18F30,"Bar, Nightclub",6132,RICHMOND,AVE,,HOUSTON,77057.0,-95.488437,29.731784
181059324,2024-12-30,3,240,Motor vehicle theft,1,3B30,"Parking Lot, Garage",5105,SHEPHERD,DR,N,HOUSTON,77018.0,-95.410878,29.840041
180660724,2024-12-30,4,220,"Burglary, Breaking and Entering",1,2A30,Restaurant,1124,USENER,ST,,HOUSTON,77009.0,-95.386315,29.780833
180662524,2024-12-30,4,220,"Burglary, Breaking and Entering",1,9C40,Restaurant,12333,EAST,FWY,,HOUSTON,77015.0,-95.219805,29.770729
180662924,2024-12-30,4,90J,Trespass of real property,1,19G20,"Commercial, Office Building",6163,WILCREST,DR,,HOUSTON,77072.0,-95.571375,29.71382
180664024,2024-12-30,4,90Z,All other offenses,1,14D20,"Highway, Road, Street, Alley",2700,REED,RD,,HOUSTON,77051.0,-95.386618,29.657744
180664024,2024-12-30,4,35A,"Drug, narcotic violations",1,14D20,"Highway, Road, Street, Alley",2700,REED,RD,,HOUSTON,77051.0,-95.386618,29.657744
180664024,2024-12-30,4,13B,Simple assault,1,14D20,"Highway, Road, Street, Alley",2700,REED,RD,,HOUSTON,77051.0,-95.386618,29.657744
180664824,2024-12-30,4,35A,"Drug, narcotic violations",1,17E40,"Residence, Home (Includes Apartment)",12261,FONDREN,RD,,HOUSTON,77035.0,-95.508295,29.645284
180664824,2024-12-30,4,90Z,All other offenses,1,17E40,"Residence, Home (Includes Apartment)",12261,FONDREN,RD,,HOUSTON,77035.0,-95.508295,29.645284
180665924,2024-12-30,4,290,"Destruction, damage, vandalism",1,6B30,"Residence, Home (Includes Apartment)",5350,GULF BANK,RD,W,HOUSTON,77088.0,-95.46625,29.883231
180668324,2024-12-30,4,23F,Theft from motor vehicle,1,3B10,"Residence, Home (Includes Apartment)",4918,BROOM,ST,,HOUSTON,77091.0,-95.463467,29.841659
180741824,2024-12-30,4,23H,All other larceny,1,16E20,"Parking Lot, Garage",5330,PRUDENCE,DR,,HOUSTON,77045.0,-95.461653,29.624218
180970824,2024-12-30,4,23F,Theft from motor vehicle,1,10H40,"Residence, Home (Includes Apartment)",880,ALABAMA,ST,,HOUSTON,77002.0,-95.38106,29.738591
181236924,2024-12-30,4,240,Motor vehicle theft,1,20G80,Restaurant,2000,SH 6,,S,HOUSTON,77094.0,-95.644549,29.745543
180666824,2024-12-30,5,90J,Trespass of real property,1,16E40,"Service, Gas Station",6297,FUQUA,ST,W,HOUSTON,77085.0,-95.478142,29.604661
180666824,2024-12-30,5,23C,Shoplifting,1,16E40,"Service, Gas Station",6297,FUQUA,ST,W,HOUSTON,77085.0,-95.478142,29.604661
180667424,2024-12-30,5,90Z,All other offenses,1,OOJ,"Jail, Prison",2555,CULLEN,BLVD,,PEARLAND,77581.0,-95.350473,29.562773
180670324,2024-12-30,5,290,"Destruction, damage, vandalism",1,15E20,"Bar, Nightclub",12403,HILLCROFT,AVE,,HOUSTON,77035.0,-95.493139,29.642577
180671624,2024-12-30,5,240,Motor vehicle theft,1,8C30,"Residence, Home (Includes Apartment)",6914,CLUETT,,,HOUSTON,77028.0,-95.285961,29.82482
180715324,2024-12-30,5,220,"Burglary, Breaking and Entering",1,9C20,"Commercial, Office Building",2215,MCCARTY,ST,,HOUSTON,77029.0,-95.283528,29.753679
180860524,2024-12-30,5,220,"Burglary, Breaking and Entering",1,1A20,"Bar, Nightclub",403,GRAY,ST,W,HOUSTON,77006.0,-95.386574,29.753428
180860524,2024-12-30,5,290,"Destruction, damage, vandalism",1,1A20,"Bar, Nightclub",403,GRAY,ST,W,HOUSTON,77006.0,-95.386574,29.753428
181268424,2024-12-30,5,13C,Intimidation,1,22B10,"Residence, Home (Includes Apartment)",8301,WILLOW PLACE,DR,,HOUSTON,77070.0,-95.556264,29.961983
181358224,2024-12-30,5,23G,Theft of motor vehicle parts or accessory,1,17E20,"Parking Lot, Garage",7600,BEECHNUT,ST,,HOUSTON,77074.0,-95.520551,29.691511
180675624,2024-12-30,6,13C,Intimidation,1,10H40,"Residence, Home (Includes Apartment)",4640,MAIN,ST,,HOUSTON,77002.0,-95.384121,29.732782
180676324,2024-12-30,6,13B,Simple assault,1,17E10,"Parking Lot, Garage",6065,HILLCROFT,AVE,,HOUSTON,77081.0,-95.497684,29.715419
180683724,2024-12-30,6,220,"Burglary, Breaking and Entering",1,1A20,"Residence, Home (Includes Apartment)",909,WILLARD,ST,,HOUSTON,77006.0,-95.39061,29.750799
180684924,2024-12-30,6,90Z,All other offenses,1,9C40,"Highway, Road, Street, Alley",900,AUTUMNWOOD,DR,,HOUSTON,77013.0,-95.227019,29.774654
180685724,2024-12-30,6,220,"Burglary, Breaking and Entering",1,18F30,Restaurant,5865,WESTHEIMER,RD,,HOUSTON,77057.0,-95.482267,29.737827
180686224,2024-12-30,6,220,"Burglary, Breaking and Entering",1,14D20,"Other, Unknown",7106,SCOTT,ST,,HOUSTON,77021.0,-95.363989,29.687865
180686224,2024-12-30,6,290,"Destruction, damage, vandalism",1,14D20,"Other, Unknown",7106,SCOTT,ST,,HOUSTON,77021.0,-95.363989,29.687865
180761124,2024-12-30,6,23C,Shoplifting,1,10H50,Convenience Store,3722,DREW,ST,,HOUSTON,77004.0,-95.346715,29.730515
180688624,2024-12-30,7,23F,Theft from motor vehicle,1,1A20,"Highway, Road, Street, Alley",2200,BALDWIN,ST,,HOUSTON,77006.0,-95.378084,29.75156
180689524,2024-12-30,7,90J,Trespass of real property,1,1A30,Restaurant,1302,WESTHEIMER,RD,,HOUSTON,77006.0,-95.39453,29.74408
180689824,2024-12-30,7,13C,Intimidation,1,22B20,"Hotel, Motel, ETC",13505,NORTH,FWY,,HOUSTON,77067.0,-95.419069,29.963542
180690524,2024-12-30,7,13C,Intimidation,1,20G40,"Parking Lot, Garage",12586,WESTHEIMER,RD,,HOUSTON,77077.0,-95.605444,29.736188
180691624,2024-12-30,7,90Z,All other offenses,1,7C30,"Other, Unknown",2635,TIM,,,HOUSTON,77093.0,-95.344421,29.850256
180693524,2024-12-30,7,13B,Simple assault,1,1A20,Speciality Store,3321,STANFORD,ST,,HOUSTON,77006.0,-95.388934,29.743192
180694824,2024-12-30,7,23F,Theft from motor vehicle,1,1A20,"Highway, Road, Street, Alley",315,HADLEY,ST,,HOUSTON,77002.0,-95.378481,29.750987
180695824,2024-12-30,7,23C,Shoplifting,1,14D10,Convenience Store,4300,OLD SPANISH,TRL,,HOUSTON,77021.0,-95.349181,29.703888
180698324,2024-12-30,7,23H,All other larceny,1,21I50,"Other, Unknown",3500,TERMINAL,RD,N,HOUSTON,77032.0,-95.33944,29.987427
180699324,2024-12-30,7,220,"Burglary, Breaking and Entering",1,10H80,"Commercial, Office Building",4730,SHEPHERD,DR,S,HOUSTON,77098.0,-95.410579,29.72887
180710424,2024-12-30,7,23F,Theft from motor vehicle,1,1A20,"Other, Unknown",1520,GILLETTE,ST,,HOUSTON,77019.0,-95.38308,29.754338
180710624,2024-12-30,7,13B,Simple assault,1,13D20,"Residence, Home (Includes Apartment)",7739,WILMERDEAN,,,HOUSTON,77061.0,-95.280309,29.663136
180725924,2024-12-30,7,290,"Destruction, damage, vandalism",1,18F40,"Residence, Home (Includes Apartment)",2501,LAZY HOLLOW,DR,,HOUSTON,77063.0,-95.517137,29.739199
180748624,2024-12-30,7,23G,Theft of motor vehicle parts or accessory,1,1A20,"Parking Lot, Garage",2121,ALLEN,PKWY,,HOUSTON,77019.0,-95.390494,29.760601
180954524,2024-12-30,7,23G,Theft of motor vehicle parts or accessory,1,1A20,"Parking Lot, Garage",699,GRAY,ST,W,HOUSTON,77006.0,-95.388885,29.753389
180964124,2024-12-30,7,23H,All other larceny,1,10H70,"Commercial, Office Building",7205,ALMEDA,RD,,HOUSTON,77054.0,-95.388291,29.694785
181087924,2024-12-30,7,23F,Theft from motor vehicle,1,10H50,"Parking Lot, Garage",3710,SCOTT,ST,,HOUSTON,77004.0,-95.351575,29.722153
181283524,2024-12-30,7,13C,Intimidation,1,19G20,"Commercial, Office Building",7321,KIRKWOOD,RD,S,HOUSTON,77072.0,-95.587759,29.699219
180706824,2024-12-30,8,13C,Intimidation,1,17E20,"Residence, Home (Includes Apartment)",8601,WEDNESBURY,LN,,HOUSTON,77074.0,-95.525974,29.685891
180707224,2024-12-30,8,90J,Trespass of real property,1,21I50,"Airplane, Bus,Train Terminal",3500,TERMINAL,RD,N,HOUSTON,77032.0,-95.339408,29.987418
180708024,2024-12-30,8,23C,Shoplifting,1,16E40,Convenience Store,7102,FUQUA,ST,W,HOUSTON,77489.0,-95.492554,29.598923
180708424,2024-12-30,8,90Z,All other offenses,1,22B30,"Highway, Road, Street, Alley",11400,NORTH,FWY,,HOUSTON,77060.0,-95.411218,29.931861
180712824,2024-12-30,8,13C,Intimidation,1,19G40,Convenience Store,9075,DAIRY ASHFORD,RD,S,HOUSTON,77099.0,-95.602856,29.68018
180715224,2024-12-30,8,13B,Simple assault,1,20G70,"Residence, Home (Includes Apartment)",3735,ASHFORD VILLA,LN,W,HOUSTON,77082.0,-95.606093,29.718782
180716824,2024-12-30,8,23C,Shoplifting,1,4F10,"Department, Discount Store",1002,GESSNER,RD,,HOUSTON,77055.0,-95.543973,29.785049
180717424,2024-12-30,8,13B,Simple assault,1,12D10,"Hotel, Motel, ETC",8850,AIRPORT,BLVD,,HOUSTON,77061.0,-95.260699,29.652994
180719024,2024-12-30,8,13C,Intimidation,1,2A30,"Residence, Home (Includes Apartment)",2019,SHEPHERD,DR,N,HOUSTON,77008.0,-95.410162,29.804051
180721324,2024-12-30,8,23F,Theft from motor vehicle,1,12D10,"Commercial, Office Building",10403,GULF,FWY,,HOUSTON,77034.0,-95.244173,29.642453
180721324,2024-12-30,8,35B,Drug equipment violations,1,12D10,"Commercial, Office Building",10403,GULF,FWY,,HOUSTON,77034.0,-95.244173,29.642453
180722924,2024-12-30,8,23C,Shoplifting,1,15E20,"Drug Store, Doctors Office, Hospital",10800,POST OAK,RD,S,HOUSTON,77035.0,-95.464013,29.66422
180724224,2024-12-30,8,23C,Shoplifting,1,7C30,"Highway, Road, Street, Alley",3401,TIDWELL,RD,,HOUSTON,77093.0,-95.335928,29.848686
180724224,2024-12-30,8,13B,Simple assault,1,7C30,"Highway, Road, Street, Alley",3401,TIDWELL,RD,,HOUSTON,77093.0,-95.335928,29.848686
180731524,2024-12-30,8,90J,Trespass of real property,1,1A30,Abandoned/Condemned Structure,3300,MONTROSE,BLVD,,HOUSTON,77006.0,-95.391253,29.743365
180739224,2024-12-30,8,13C,Intimidation,1,2A30,Speciality Store,506,YALE,ST,,HOUSTON,77007.0,-95.398752,29.779817
180752024,2024-12-30,8,240,Motor vehicle theft,1,2A20,"Parking Lot, Garage",115,CAVALCADE,ST,,HOUSTON,77009.0,-95.371166,29.803827
181092624,2024-12-30,8,23G,Theft of motor vehicle parts or accessory,1,19G10,"Highway, Road, Street, Alley",10027,SPICE,LN,,HOUSTON,77072.0,-95.558738,29.686546
177710124,2024-12-30,9,23H,All other larceny,1,7C20,Industrial Site,3119,JENSEN,DR,,HOUSTON,77026.0,-95.342015,29.790458
180734524,2024-12-30,9,23C,Shoplifting,1,18F40,"Grocery, Supermarket",2727,DUNVALE,RD,,HOUSTON,77063.0,-95.514183,29.737155
180736724,2024-12-30,9,90Z,All other offenses,1,14D10,"Other, Unknown",3330,OLD SPANISH,TRL,,HOUSTON,77021.0,-95.372438,29.701519
180736824,2024-12-30,9,90J,Trespass of real property,1,1A30,"Department, Discount Store",2030,WESTHEIMER,RD,,HOUSTON,77019.0,-95.409598,29.742684
180737624,2024-12-30,9,23D,Theft from building,1,5F30,Rental Storage Facility,13911,VAN WALL,,,HOUSTON,77040.0,-95.524481,29.852919
180737824,2024-12-30,9,23F,Theft from motor vehicle,1,3B40,"Parking Lot, Garage",4412,SHEPHERD,DR,N,HOUSTON,77018.0,-95.410626,29.828925
180739124,2024-12-30,9,23H,All other larceny,1,3B50,"Other, Unknown",6,BERRY,RD,,HOUSTON,77022.0,-95.383598,29.837235
180740624,2024-12-30,9,90J,Trespass of real property,1,2A60,Restaurant,1812,ELLA,BLVD,,HOUSTON,77008.0,-95.429931,29.802468
180741024,2024-12-30,9,35A,"Drug, narcotic violations",1,2A40,"Grocery, Supermarket",2580,SHEARN,ST,,HOUSTON,77007.0,-95.384045,29.774525
180741024,2024-12-30,9,23C,Shoplifting,1,2A40,"Grocery, Supermarket",2580,SHEARN,ST,,HOUSTON,77007.0,-95.384045,29.774525
180742024,2024-12-30,9,90J,Trespass of real property,1,15E30,"Residence, Home (Includes Apartment)",9701,MEYER FOREST,DR,,HOUSTON,77096.0,-95.455155,29.676325
180743324,2024-12-30,9,90J,Trespass of real property,1,9C40,Shopping Mall,1622,FEDERAL,RD,,HOUSTON,77015.0,-95.213009,29.760829
180745224,2024-12-30,9,13B,Simple assault,1,2A50,"Residence, Home (Includes Apartment)",102,ARNOLD,ST,,HOUSTON,77007.0,-95.41416,29.763843
180745324,2024-12-30,9,13C,Intimidation,1,6B40,"Department, Discount Store",8624,MONTGOMERY,RD,W,HOUSTON,77088.0,-95.437961,29.872044
180749024,2024-12-30,9,240,Motor vehicle theft,1,15E30,"Residence, Home (Includes Apartment)",16,CHARLESTON PARK,DR,,HOUSTON,77025.0,-95.43578,29.669219
180749024,2024-12-30,9,13B,Simple assault,1,15E30,"Residence, Home (Includes Apartment)",16,CHARLESTON PARK,DR,,HOUSTON,77025.0,-95.43578,29.669219
180749224,2024-12-30,9,240,Motor vehicle theft,1,18F20,"Highway, Road, Street, Alley",5400,WESTHEIMER,CT,,HOUSTON,77056.0,-95.470791,29.740106
180749224,2024-12-30,9,290,"Destruction, damage, vandalism",1,18F20,"Highway, Road, Street, Alley",5400,WESTHEIMER,CT,,HOUSTON,77056.0,-95.470791,29.740106
180749824,2024-12-30,9,35A,"Drug, narcotic violations",1,14D10,"Government, Public Building",3330,OLD SPANISH,TRL,,HOUSTON,77021.0,-95.372438,29.701519
180749824,2024-12-30,9,90Z,All other offenses,1,14D10,"Government, Public Building",3330,OLD SPANISH,TRL,,HOUSTON,77021.0,-95.372438,29.701519
180752524,2024-12-30,9,23H,All other larceny,1,14D20,"Residence, Home (Includes Apartment)",8316,CORINTH,ST,,HOUSTON,77051.0,-95.371183,29.671663
180754124,2024-12-30,9,23F,Theft from motor vehicle,1,19G30,"Parking Lot, Garage",13201,BELLAIRE,BLVD,,HOUSTON,77083.0,-95.614768,29.703504
180754324,2024-12-30,9,23C,Shoplifting,1,2A10,"Drug Store, Doctors Office, Hospital",2221,FULTON,ST,,HOUSTON,77009.0,-95.359579,29.781304
180755424,2024-12-30,9,220,"Burglary, Breaking and Entering",1,19G10,"Residence, Home (Includes Apartment)",8600,SOUTH COURSE,DR,,HOUSTON,77099.0,-95.562698,29.684593
180770424,2024-12-30,9,13B,Simple assault,1,19G40,"Residence, Home (Includes Apartment)",9700,COURT GLEN,DR,,HOUSTON,77099.0,-95.583025,29.672769
180851924,2024-12-30,9,23C,Shoplifting,1,13D20,"Department, Discount Store",8231,BROADWAY,ST,,HOUSTON,77061.0,-95.277133,29.674024
4586225,2024-12-30,10,13C,Intimidation,1,4F20,"Residence, Home (Includes Apartment)",10000,KEMPWOOD,DR,,HOUSTON,77080.0,-95.539218,29.822691
180755924,2024-12-30,10,270,Embezzlement,1,10H40,"Commercial, Office Building",2100,TRAVIS,ST,,HOUSTON,77002.0,-95.372377,29.749192
180758424,2024-12-30,10,90Z,All other offenses,1,20G80,"Highway, Road, Street, Alley",2500,SH 6,,S,HOUSTON,77082.0,-95.644074,29.735586
180758724,2024-12-30,10,35A,"Drug, narcotic violations",1,17E40,"Highway, Road, Street, Alley",6855,BELLFORT,AVE,W,HOUSTON,77071.0,-95.50889,29.656
180758724,2024-12-30,10,35B,Drug equipment violations,1,17E40,"Highway, Road, Street, Alley",6855,BELLFORT,AVE,W,HOUSTON,77071.0,-95.50889,29.656
180759824,2024-12-30,10,23G,Theft of motor vehicle parts or accessory,1,9C30,"Residence, Home (Includes Apartment)",11059,FLEMING,DR,,HOUSTON,77013.0,-95.23309,29.776269
180760024,2024-12-30,10,13B,Simple assault,1,18F30,"Parking Lot, Garage",5811,RICHMOND,AVE,,HOUSTON,77057.0,-95.481058,29.731512
180762824,2024-12-30,10,23D,Theft from building,1,22B40,"Commercial, Office Building",15865,DIPLOMATIC PLAZA,DR,,HOUSTON,77032.0,-95.320918,29.947824
180765424,2024-12-30,10,23F,Theft from motor vehicle,1,11H30,"Parking Lot, Garage",8221,GULF,FWY,,HOUSTON,77017.0,-95.271048,29.679419
180766824,2024-12-30,10,13A,Aggravated Assault,1,14D50,"Residence, Home (Includes Apartment)",14220,WAYSIDE,DR,S,HOUSTON,77048.0,-95.317847,29.602954
180767024,2024-12-30,10,13B,Simple assault,1,11H20,"Residence, Home (Includes Apartment)",7210,DAHLIA,ST,,HOUSTON,77012.0,-95.289646,29.71443
180768124,2024-12-30,10,13B,Simple assault,1,13D20,"Residence, Home (Includes Apartment)",8325,BROADWAY,ST,,HOUSTON,77061.0,-95.277098,29.671853
180768124,2024-12-30,10,35A,"Drug, narcotic violations",1,13D20,"Residence, Home (Includes Apartment)",8325,BROADWAY,ST,,HOUSTON,77061.0,-95.277098,29.671853
180769224,2024-12-30,10,23C,Shoplifting,1,18F20,"Service, Gas Station",2602,LOOP,,W,HOUSTON,77056.0,-95.458721,29.740857
180770824,2024-12-30,10,90J,Trespass of real property,1,20G30,"Residence, Home (Includes Apartment)",2828,WALNUT BEND,LN,,HOUSTON,77042.0,-95.566939,29.733888
180770824,2024-12-30,10,290,"Destruction, damage, vandalism",1,20G30,"Residence, Home (Includes Apartment)",2828,WALNUT BEND,LN,,HOUSTON,77042.0,-95.566939,29.733888
180772124,2024-12-30,10,290,"Destruction, damage, vandalism",1,4F20,Rental Storage Facility,2870,GESSNER,RD,,HOUSTON,,-95.54525,29.824067
180773224,2024-12-30,10,240,Motor vehicle theft,1,3B10,"Other, Unknown",6205,SAXON,DR,,HOUSTON,77092.0,-95.480795,29.825776
180778824,2024-12-30,10,23H,All other larceny,1,9C40,Construction Site,12613,EAST,FWY,,HOUSTON,77015.0,-95.212958,29.771073
180779524,2024-12-30,10,23C,Shoplifting,1,1A50,"Department, Discount Store",4323,SAN FELIPE,ST,,HOUSTON,77027.0,-95.452082,29.746614
180780224,2024-12-30,10,13A,Aggravated Assault,1,8C10,"Highway, Road, Street, Alley",5100,PARKER,RD,,HOUSTON,77016.0,-95.318757,29.857045
180780924,2024-12-30,10,13A,Aggravated Assault,1,9C10,"Residence, Home (Includes Apartment)",304,DELAWARE,ST,,HOUSTON,77029.0,-95.256463,29.738176
180780924,2024-12-30,10,90Z,All other offenses,1,9C10,"Residence, Home (Includes Apartment)",304,DELAWARE,ST,,HOUSTON,77029.0,-95.256463,29.738176
